Title,Teks,Media,Label,Link;;;;;;;;
Tunggal putra Jonatan Christie akan berjumpa dengan peraih medali emas Olimpiade dua kali Viktor Axelsen (Denmark) pada babak semifinal malam ini.;;;;;;;;
Baca juga: Jonatan: Peluang kalahkan Axelsen, lalu ke final India Open selalu ada;;;;;;;;
"Pewarta: Arnidhya Nur ZhafiraEditor: Fitri Supratiwi								Copyright © ANTARA 2025"",AntaraNews.com,Liga Spanyol,https://www.antaranews.com/berita/4593130/gregoria-telan-kekalahan-dari-an-se-young-usai-beri-perlawanan-ketat";;;;;;;;
"Dua gol Endrick bantu Real Madrid ke perempat final Copa del Rey,""Jakarta (ANTARA) - Real Madrid membutuhkan ekstra time untuk melaju ke perempat final Copa del Rey 2024/2025 dengan membukukan kemenangan 5-2 atas Celta Vigo.Laga babak 16 besar antara Real Madrid vs Celta Vigo digelar di Stadion Santiago Bernabeu pada Jumat dini hari WIB.Kylian Mbappe dan Vinicius Junior sempat membuat Real Madrid unggul dua gol. Celta lalu menyamakan kedudukan melalui gol Jonathan Bamba dan Marcos Alonso jelang akhir babak kedua.Los Blancos baru memastikan kemenangan berkat sepasang gol Endrick dan satu gol Federico Valverde.Kemenangan ini membuat skuad Carlo Ancelotti lolos ke perempat final, demikian dikutip dari RFEF.Real Madrid mencoba langsung bermain agresif sejak awal laga. Namun, beberapa peluang yang didapat tuan rumah masih gagal menjadi gol.Real Madrid baru bisa membuka keunggulan pada menit ke-37. Aksi individu Mbappe dari sisi kiri diakhiri dengan tembakan keras yang menjebol gawang Ivan Villar untuk membuat skor menjadi 1-0.Kembali dari kamar ganti, Real Madrid enggan mengendurkan tekanan. Vinicius menggandakan keunggulan Los Blancos ketika babak kedua baru berjalan dua menit.Brahim Diaz yang lolos dari jebakan offside lalu melepaskan umpan kepada penyerang Brasil itu untuk dituntaskan menjadi gol dengan tembakan ke sudut kanan bawah yang tidak mampu dijangkau Villar.Pada menit ke-77, Arda Guler sempat mencetak gol. Namun, VAR menganulir gol ini usai menganggap Vinicius sebagai pemberi assist sudah lebih dulu berdiri dalam posisi offside.";;;;;;;;
Baca juga: Hantam Real Betis 5-1, Barcelona melaju ke delapan besar Copa del Rey;;;;;;;;
Celta bukannya tanpa perlawanan, Bamba sukses memperkecil ketinggalan menjadi 1-2 lewat golnya di pada ke-83. Pelanggaran Asencio terhadap Bamba di kotak penalti Madrid membuat wasit menunjuk titik putih. Marcos Alonso yang maju sebagai eksekutor sukses menaklukkan Andriy Lunin. Skor 2-2 bertahan hingga usai.Dalam babak tambahan, Madrid mencetak tiga gol. Tembakan jarak jauh Endrick pada menit ke-108 usai menerima umpan Guler sukses menjebol sudut kiri bawah gawang Villar. Kedudukan menjadi 3-2.Federico Valverde lalu menambah keunggulan El Real pada menit ke-112. Gelandang Uruguay itu menyambut bola dari situasi sepak pojok dengan tembakan jarak jauh ke sudut kiri atas gawang Celta yang tidak mampu dijangkau.Terakhir, Endrick mencetak gol keduanya pada menit ke-119. Pemuda asal Brasil itu menjebol gawang Villar dengan tumitnya usai menerima bola liar dari situasi sepak pojok yang dilepaskan Guler. Skor 5-2 bertahan hingga usai.;;;;;;;;
Susunan pemainReal Madrid (4-3-3): Lunin; Vazquez, Asencio, Rudiger, Garcia (Bellingham 90+2'); Modric (Valverde 79'), Tchouameni, Ceballos (Camavinga 70'); Diaz (Guler 70'), Mbappe (Endrick 79'), Vinicius (Rodrygo 106')Celta Vigo (5-4-1): Villar; Mingueza, Rodriguez (Manquillo 95'), Starfelt, Alonso; Carreira (Cervi 75'), Moriba, Beltran (Sotelo 56'), Alvarez (Bamba 67'); Swedberg (Duran 56'), Iglesias (Lopez 75');;
Baca juga: Atletico, Getafe hingga Leganes melaju ke delapan besar Copa del Rey;;;;;;;;
Baca juga: Menang 5-1 atas Real Betis, Flick puji jebolan La Masia Barcelona;;;;;;;;
"Pewarta: Hendri Sukma IndrawanEditor: Eka Arifa Rusqiyati								Copyright © ANTARA 2025"",AntaraNews.com,Liga Spanyol,https://www.antaranews.com/berita/4589878/dua-gol-endrick-bantu-real-madrid-ke-perempat-final-copa-del-rey";;;;;;;;
"Laporta Klaim Dapat Dukungan Real Madrid soal Dani Olmo,""Joan Laporta mengaku mendapat dukungan dari Real Madrid soal masalah registrasi Dani Olmo. Presiden Barcelona itu mengucapkan terima kasihnya.";;;;;;;;
Barcelona sempat bermasalah soal registrasi Dani Olmo dan Pau Victor. Keduanya sempat dicoret LaLiga karena telat didaftarkan ulang sebagai pemain Blaugrana.;;;;;;;;
Barcelona kemudian mengajukan banding ke pengadilan dan akhirnya memenangkannya. Dani Olmo dan Pau Victor sementara bisa dimainkan sampai ada putusan tetap.;;;;;;;;
ADVERTISEMENT;;;;;;;;
SCROLL TO CONTINUE WITH CONTENT;;;;;;;;
Beberapa tim di LaLiga, seperti Athletic Bilbao, Atletico Madrid, dan Sevilla dikabarkan mendesak LaLiga tetap mencoret Dani Olmo sebagai pemain Barcelona. Laporta mengaku Real Madrid sebaliknya.;;;;;;;;
Dalam konferensi persnya, Joan Laporta mengaku mendapat dukungan dari Presiden Real Madrid, Florentino Perez. Ia tak mengungkap detailnya, namun menegaskan berterima kasih atas dukungan sang rival ke Barcelona soal masalah Dani Olmo.;;;;;;;;
"Saya takkan menjelaskan perbincangan yang lakuka dengan Florentino dan presiden klub lainnya. Ya, saya bisa katakan bahwa saya bersyukur klub yang tak mengambil sikap bertentangan dengan keputusan kami,"""" kata Laporta, dikutip Goal.";;;;;;;;
"Itu situasi harmoni dengan Florentino, mengetahui bahwa kami sudah mengatur segalanya dengan masalah registrasi,"""" ungkap Laporta.";;;;;;;;
Masalah Dani Olmo muncul karena Barcelona krisis keuangan. Masalah itu menyebabkan raksasa Catalan dilarang memiliki pemain yang bayaran gajinya melebihi kemampuan finansialnya.;;;;;;;;
Di awal musim, Olmo dan Victor sempat masuk daftar skuad karena menggunakan slot gaji pemain yang cedera, seperti Andreas Christensen. LaLiga memberi izin Olmo dan Victor didaftarkan sampai paruh pertama habis, setelah itu harus didaftarkan lagi.;;;;;;;;
Guna memasukkan Olmo dan Victor, Barcelona harus mencari dana agar keuangannya aman. Kontrak sponsor dan penjualan kursi di Camp Nou didapat, namun klub telat mendaftarkan ulang Olmo dan Victor, melewati batas 31 Desember 2024. LaLiga akhirnya mencoret Olmo dan Victor sesuai aturan yang berlaku.;;;;;;;;
"Situasi itu membuat Barcelona mengajukan banding ke Dewan Olahraga tertinggi atau Consejo Superior de Deportes (CSD)., dan memenangkan. Dani Olmo dan Pau Victor akhirnya bisa dimainkan lagi sampai ada putusan tetap. Kini, LaLiga dikabarkan siap mengajukan banding lagi atas masalah itu, karena desakan beberapa klub lainnya."",Liputan6.com,Liga Spanyol,https://sport.detik.com/sepakbola/liga-spanyol/d-7734511/laporta-klaim-dapat-dukungan-real-madrid-soal-dani-olmo";;;;;;;;
"Siapa Sangka, Real Madrid Sudah Kebobolan Sebanyak Ini,""Alarm buat Real Madrid dari lini pertahanan. Madrid begitu mudah kejebolan, jadi tim kedua teratas di LaLiga untuk catatan buruk tersebut!";;;;;;;;
Dilansir dari Tribuna, Real Madrid total sudah kebobolan 35 kali dari 30 laga di seluruh kompetisi sampai pertengahan musim ini. Madrid jadi tim kedua teratas di Liga Spanyol untuk catatan buruk itu, di bawahnya Valladolid dengan kebobolan 43 kali dari 22 laga.;;;;;;;;
Teranyar di Final Piala Super Spanyol, Real Madrid dicabik-cabik Barcelona. Mereka kalah telak, 2-5.;;;;;;;;
ADVERTISEMENT;;;;;;;;
SCROLL TO CONTINUE WITH CONTENT;;;;;;;;
Pertahanan Real Madrid memang sudah jadi perhatian pelatih Carlo Ancelotti dan para petinggi klub. Oleh sebab itu, Madrid bersiap berburu bek di bursa transfer musim dingin 2025 dan di musim panas nanti.;;;;;;;;
Nama-nama seperti Trent Alexander-Arnold dan Alphonso Davies diincar buat bek sayap. Di pos bek tengah, Madrid incar bek berpengalaman dari Bayer Leverkusen Jonathan Tah (28 tahun), serta dua bek muda di bawah usia 20 tahun Vitor Reis (Palmeiras) dan Dean Huijsen (Bournemouth).;;;;;;;;
"Los Blancos memang cukup senyap beli bek baru di dua musim terakhir. Apa daya, para beknya sudah banyak dimakan usia seperti Ruediger di atas 30 tahun serta badai cedera hantam Militao dan Carvajal."",Liputan6.com,Liga Spanyol,https://sport.detik.com/sepakbola/liga-spanyol/d-7735151/siapa-sangka-real-madrid-sudah-kebobolan-sebanyak-ini";;;;;;;;
"Tchouameni: Jude Bellingham Fenomenal,""Jude Bellingham menjadi bintang kemenangan Real Madrid melawan Mallorca di semifinal Piala Super Spanyol. Pemain Inggris itu disebut fenomenal.";;;;;;;;
Madrid memetik kemenangan 3-0 atas Mallorca saat bertanding di King Abdullah Sports City Stadium, Arab Saudi, Jumat (10/1/2025). Jude Bellingham, Martin Valjent (bunuh diri), dan Rodrygo Goes yang menjadi penentu kemenangan Los Blancos.;;;;;;;;
Bagi Bellingham, gol ke gawang Mallorca itu merupakan yang kesembilan untuk Madrid musim ini di semua ajang. Selain gol, pemain 21 tahun itu juga mampu membukukan tujuh assist.;;;;;;;;
ADVERTISEMENT;;;;;;;;
SCROLL TO CONTINUE WITH CONTENT;;;;;;;;
Selama membela Madrid, Bellingham sudah bermain 66 kali di semua ajang. Secara keseluruhan, Bellingham mencetak gol sebanyak 32 kali dan assist 20 kali.;;;;;;;;
Sejak bergabung dengan Madrid pada musim panas 2023, Bellingham memang sudah menunjukkan performa yang sip. Dia juga mampu menjadi juara Liga Spanyol, Piala Super Spanyol, Liga Champions, Piala Super Eropa, dan Piala Interkontinental.;;;;;;;;
Aurelien Tchouameni yang mengungkap bahwa Bellingham merupakan pemain yang fenomenal. Tak cuma karena gol dan assist, Bellingham juga fenomenal karena komitmen yang ditunjukkan.;;;;;;;;
"Jude adalah pemain fenomenal, dia membantu kami memetik kemenangan sepanjang waktu dengan gol, assist, dengan komitmen...Saya pikir kami bermain sangat baik pada momen ini,"""" kata Tchouameni di Marca.";;;;;;;;
"Madrid akan melawan Barcelona di final Piala Super Spanyol. Laga itu akan berlangsung di King Abdullah Sports City Stadium, Arab Saudi, Senin (13/1) dini hari WIB."",Liputan6.com,Liga Spanyol,https://sport.detik.com/sepakbola/liga-spanyol/d-7726532/tchouameni-jude-bellingham-fenomenal";;;;;;;;
"Madrid Nyusahin Diri Sendiri, Untung Menang,""Real Madrid susah payah menyingkirkan Celta Vigo di 16 besar Copa del Rey. Kesalahan di menit-menit akhir membuat Los Blancos kerepotan dan akhirnya butuh lama untuk meraih tiket ke delapan besar.";;;;;;;;
Tim asuhan Carlo Ancelotti menang telak 5-2 dalam laga di Santiago Bernabeu, Jumat (17/1/2025) dini hari WIB. Meski skornya besar, namun Madrid butuh 120 menit untuk memastikan kelolosan.;;;;;;;;
Keunggulan dua gol yang dicetak Kylian Mbappe (37') dan Vinicius Junior (48') terbuang percuma akibat lengah di pengujung babak kedua. Blunder Eduardo Camavinga di menit ke-83 berujung gol Jonathan Bamba.;;;;;;;;
ADVERTISEMENT;;;;;;;;
SCROLL TO CONTINUE WITH CONTENT;;;;;;;;
Lalu Marcos Alonso berhasil menaklukkan kiper Andriy Lunin di injury time lewat tendangan penalti akibat kecerobohan Raul Asencio melanggar Bamba di kotak terlarang. Jadilah skor 2-2 menutup waktu normal, memaksa Madrid bermain 30 menit lebih lama.;;;;;;;;
Pada akhirnya tuan rumah tetap terlalu tangguh untuk Celta. Dua gol Endrick serta tembakan spektakuler Federico Valverde di 15 menit terakhir memastikan El Real menang 5-2. Tapi tetap saja, ada rasa kesal karena menyia-nyiakan keunggulan.;;;;;;;;
"Kami mengawali dengan baik, unggul 2-0 lalu menyulitkan diri sendiri, yang membuat kami harus memainkan waktu tambahan,"""" ujar bek Lucas Vazquez usai laga kepada Real Madrid TV dan dikutip Marca.";;;;;;;;
"Saat extra time kami menunjukkan jati diri kami yang sebenarnya, kami tampil luar biasa dan akhirnya menang.""""";;;;;;;;
"Transisi kami bagus saat menyerang, Endrick sangat bagus saat diberi kesempatan dan kami pun bisa lolos (ke perempat final). Gol-gol hebat yang kami cetak menunjukkan kualitas skuad kami. Ada pergantian di tim dan siapapun yang main, semua tampil bagus,"""" tegas Vazquez.";;;;;;;;
"Siapa lawan Madrid di perempat final akan diketahui dalam undian pada 20 Januari mendatang. Tujuh tim lain yang lolos adalah Atletico Madrid, Barcelona, Getafe, Leganes, Osasuna, Real Sociedad, dan Valencia."",Liputan6.com,Liga Spanyol,https://sport.detik.com/sepakbola/liga-spanyol/d-7736300/madrid-nyusahin-diri-sendiri-untung-menang";;;;;;;;
"El Clascio di Final Piala Super Spanyol, Tchouameni Antusias,""Real Madrid akan melawan Barcelona di final Piala Super Spanyol 2024/2025. Aurelien Tchouameni antusias menyambut laga itu.";;;;;;;;
Madrid memetik kemenangan atas Mallorca 3-0 dalam semifinal Piala Super Spanyol 2024/2025. Bertanding di King Abdullah Sports City, Arab Saudi, Jumat (10/1/2025) dini hari WIB, Jude Bellingham, Martin Valjent (bunuh diri), dan Rodrygo Goes yang menjadi pencetak gol Madrid.;;;;;;;;
Pada laga sebelumnya, Barcelona memetik kemenangan 2-0 atas Athletic Bilbao dalam laga semifinal lain di Piala Super Spanyol. Lamine Yamal dan Pedri penentu kemenangan Blaugrana.;;;;;;;;
ADVERTISEMENT;;;;;;;;
SCROLL TO CONTINUE WITH CONTENT;;;;;;;;
Dengan hasil ini, Madrid vs Barcelona akan menjadi sajian final Piala Super Spanyol. El Clasico akan berlangsung di King Abdullah Sports City, Senin (13/1) dini hari WIB.;;;;;;;;
Madrid bertemu rival abadinya dalam laga perebutan trofi pertama tahun ini. Oleh karena itu, Tchouameni menegaskan keinginan kuat untuk memenangi duel dengan tim Catalan.;;;;;;;;
"Barcelona menang kemarin dan hari ini kami harus menang untuk mencapai final, dan sekarang inilah Clasico dan kami harus memenanginya,"""" kata Tchouameni di Marca.";;;;;;;;
"Dalam pertandingan terakhir melawan Barcelona, Madrid menelan kekalahan telak. Di Santiago Bernabeu, El Real tumbang dengan skor empat gol tanpa balas."",Liputan6.com,Liga Spanyol,https://sport.detik.com/sepakbola/liga-spanyol/d-7726525/el-clascio-di-final-piala-super-spanyol-tchouameni-antusias";;;;;;;;
"Madrid Didesak Evaluasi Masa Depan Ancelotti,""Kegagalan Real Madrid di Piala Super Spanyol 2025 menggoyang kursi pelatih Carlo Ancelotti. Madrid didesak agar mengevaluasi masa depan Ancelotti di akhir musim.";;;;;;;;
Madrid secara mengejutkan dipermalukan Barcelona dengan skor 2-5 pada pertandingan final di Jeddah, akhir pekan lalu. Ini jadi kekalahan telak kedua beruntuk El Real dari sang rival abadi setelah takluk 0-4 di Santiago Bernabeu pada pertandingan LaLiga, Oktober 2024.;;;;;;;;
Hasil ini tak sekadar menggagalkan Madrid meraih trofi ketiganya di 2024/2025, melainkan mencuatkan kembali keraguan akan kemampuan mereka bersaing. Pada prosesnya, Ancelotti disorot tajam yang sesungguhnya sudah diterimanya sejak awal musim ini.;;;;;;;;
ADVERTISEMENT;;;;;;;;
SCROLL TO CONTINUE WITH CONTENT;;;;;;;;
Selain penampilan Real Madrid yang tidak meyakinkan-meyakinkan amat, pelatih top Italia itu belum mampu memaksimalkan Kylian Mbappe. Kabarnya, desakan untuk mendepak Ancelotti muncul lagi setelah kekalahan dari Barca.;;;;;;;;
Mantan pemain dan direktur Madrid Predrag Mijatovic meyakini, Carlo Ancelotti, mesti didukung sampai akhir musim ini. Namun, setelahnya Madrid mesti serius mempertimbangkan apakah akan lanjut atau tidak dengan Ancelotti.;;;;;;;;
"Saya akan memberikan seluruh dukungan kepada Ancelotti dari sekarang sampai akhir musim nanti, dan kemudian saya akan membuat keputusan terlepas dari hasilnya. Sekalipun seandainya dia memenangi LaLiga, dan Liga Champions,"""" ungkap Mijatovic kepada El Larguero.";;;;;;;;
"Saya sih menyukai Xabi Alonso... Namun, Anda harus sadar bahwa Real Madrid itu, meskipun Anda mengenal klubnya sebagai pemain, Madrid itu berbeda ketika Anda menjadi pelatihnya,"""" mantan bintang sepakbola Serbia itu menambahkan.";;;;;;;;
"Carlo Ancelotti masih memiliki sisa kontrak dengan Madrid sampai musim panas 2026. Selama dua periode membesut Madrid, Ancelotti sudah mempersembahkan total 15 piala, termasuk dua titel LaLiga, satu Copa del Rey, dan dua Liga Champions sejak comeback ke klub pada 2021."",Liputan6.com,Liga Spanyol,https://sport.detik.com/sepakbola/liga-spanyol/d-7732476/madrid-didesak-evaluasi-masa-depan-ancelotti";;;;;;;;
"Pemerintah kurangi beban guru untuk tingkatkan kualitas pendidikan,""Mentok, Babel (ANTARA) - Menteri Pendidikan Dasar dan Menengah Republik Indonesia (Mendikdasmen) Abdul Mu'ti mengatakan Pemerintah akan mengurangi beban kerja guru agar lebih fokus mendidik siswa sehingga upaya meningkat kualitas pendidikan bisa diwujudkan.";;;;;;;;
"Kita mengambil kebijakan para guru tidak lagi perlu menjalankan tugas mengunggah hasil kinerja, pekerjaan itu akan dilakukan para kepala sekolah, dengan pola ini para guru menjadi lebih fokus mengajar,"""" kata Menteri Dikdasmen Abdul Mu'ti di Mentok, Sabtu.";;;;;;;;
Abdul Mu'ti yang saat ini juga menjabat sebagai Sekretaris Umum Pimpinan Pusat Muhammadiyah berada di Mentok, Kabupaten Bangka Barat, dalam rangka menghadiri puncak acara Milad ke-112 Muhammadiyah tingkat Provinsi Kepulauan Bangka Belitung yang digelar di SD Muhammadiyah Mentok.;;;;;;;;
Pada kesempatan itu, Mendikdasmen mengatakan kebijakan itu diambil pemerintah sebagai salah satu bentuk keseriusan dalam meningkatkan kualitas pendidikan di seluruh Indonesia.;;;;;;;;
Menurut Mendikdasmen, Pemerintah juga berkomitmen agar seluruh anak di Indonesia mendapatkan pendidikan yang baik dan berkualitas sehingga layanan sarana pembelajaran, rumah pembelajaran akan terus dibuka.;;;;;;;;
Tahun ini pemerintah juga akan merenovasi dan merehabilitasi sarana dan prasarana pendidikan di lebih dari 10 ribu sekolah di Indonesia, pada program ini dana yang disiapkan pemerintah akan langsung ditransfer ke sekolah penerima.;;;;;;;;
Baca juga: Mendikdasmen sosialisasikan Senam Anak Indonesia Hebat di Babel;;;;;;;;
Baca juga: Permendikdasmen 1/2025 mungkinkan guru ASN mengajar di sekolah swasta;;;;;;;;
Dalam upaya meningkatkan kompetensi guru, menurut Mendikdasmen, saat ini puluhan ribu guru yang belum menempuh pendidikan D4 dan S1 akan didorong agar bisa menyelesaikan pendidikan tersebut.;;;;;;;;
Dalam hal kesejahteraan guru, pemerintah tahun ini juga akan menaikkan tunjangan sertifikasi guru dengan harapan dapat meningkatkan kinerja.;;;;;;;;
"Sebagai upaya pemerataan pendidikan, mulai tahun ini guru dengan status ASN dan PPPK bisa ditugaskan di sekolah swasta,"""" katanya.";;;;;;;;
Berbagai cara yang sudah dilakukan itu, menurut Mendikdasmen, diharapkan para guru bisa bekerja lebih baik dan pendidikan menjadi berkualitas sehingga menghasilkan generasi hebat dan berkualitas unggul.;;;;;;;;
Baca juga: Mendikdasmen sudah ajukan mekanisme PPDB baru ke Presiden;;;;;;;;
Baca juga: Kemendikdasmen-Aisyiyah luncurkan sekolah inklusif wujudkan kesetaraan;;;;;;;;
